"tot_ext","ext_basals","ext_night","ext_cresp","ext_day","x","light","temperature","light.effect","S","replicate"
59,19,17,7,16,0.4,0.4,25,"C.N",1,61
59,19,17,7,16,0.45,0.45,25,"C.N",1,61
59,19,17,7,16,0.5,0.5,25,"C.N",1,61
39,14,10,4,11,0,0,20,"C.N",2,61
40,14,10,4,12,0.05,0.05,20,"C.N",2,61
40,14,10,4,12,0.1,0.1,20,"C.N",2,61
29,14,4,4,7,0.15,0.15,20,"C.N",2,61
28,14,4,3,7,0.2,0.2,20,"C.N",2,61
26,13,3,3,7,0.25,0.25,20,"C.N",2,61
26,13,3,3,7,0.3,0.3,20,"C.N",2,61
30,13,3,3,11,0.35,0.35,20,"C.N",2,61
30,13,3,3,11,0.4,0.4,20,"C.N",2,61
31,13,3,3,12,0.45,0.45,20,"C.N",2,61
29,12,2,3,12,0.5,0.5,20,"C.N",2,61
54,17,17,6,14,0,0,25,"C.N",2,61
54,17,17,6,14,0.05,0.05,25,"C.N",2,61
54,17,17,6,14,0.1,0.1,25,"C.N",2,61
54,17,17,6,14,0.15,0.15,25,"C.N",2,61
54,17,17,6,14,0.2,0.2,25,"C.N",2,61
54,17,17,6,14,0.25,0.25,25,"C.N",2,61
54,17,17,6,14,0.3,0.3,25,"C.N",2,61
54,17,17,6,14,0.35,0.35,25,"C.N",2,61
54,17,17,6,14,0.4,0.4,25,"C.N",2,61
54,17,17,6,14,0.45,0.45,25,"C.N",2,61
54,17,17,6,14,0.5,0.5,25,"C.N",2,61
40,16,8,6,10,0,0,20,"C.N",5,61
40,16,8,6,10,0.05,0.05,20,"C.N",5,61
40,16,8,6,10,0.1,0.1,20,"C.N",5,61
37,16,7,4,10,0.15,0.15,20,"C.N",5,61
37,16,7,4,10,0.2,0.2,20,"C.N",5,61
36,16,6,4,10,0.25,0.25,20,"C.N",5,61
38,16,7,5,10,0.3,0.3,20,"C.N",5,61
38,16,7,5,10,0.35,0.35,20,"C.N",5,61
38,16,7,5,10,0.4,0.4,20,"C.N",5,61
36,16,5,5,10,0.45,0.45,20,"C.N",5,61
35,16,4,5,10,0.5,0.5,20,"C.N",5,61
45,16,15,4,10,0,0,25,"C.N",5,61
45,16,15,4,10,0.05,0.05,25,"C.N",5,61
45,16,15,4,10,0.1,0.1,25,"C.N",5,61
45,16,15,4,10,0.15,0.15,25,"C.N",5,61
45,16,15,4,10,0.2,0.2,25,"C.N",5,61
45,16,15,4,10,0.25,0.25,25,"C.N",5,61
45,16,15,4,10,0.3,0.3,25,"C.N",5,61
45,16,15,4,10,0.35,0.35,25,"C.N",5,61
45,16,15,4,10,0.4,0.4,25,"C.N",5,61
46,16,15,4,11,0.45,0.45,25,"C.N",5,61
47,16,16,4,11,0.5,0.5,25,"C.N",5,61
16,16,0,0,0,0,0,20,"C.N",20,61
16,16,0,0,0,0.05,0.05,20,"C.N",20,61
16,16,0,0,0,0.1,0.1,20,"C.N",20,61
16,16,0,0,0,0.15,0.15,20,"C.N",20,61
16,16,0,0,0,0.2,0.2,20,"C.N",20,61
16,16,0,0,0,0.25,0.25,20,"C.N",20,61
15,15,0,0,0,0.3,0.3,20,"C.N",20,61
14,14,0,0,0,0.35,0.35,20,"C.N",20,61
14,14,0,0,0,0.4,0.4,20,"C.N",20,61
13,13,0,0,0,0.45,0.45,20,"C.N",20,61
13,13,0,0,0,0.5,0.5,20,"C.N",20,61
17,17,0,0,0,0,0,25,"C.N",20,61
17,17,0,0,0,0.05,0.05,25,"C.N",20,61
17,17,0,0,0,0.1,0.1,25,"C.N",20,61
17,17,0,0,0,0.15,0.15,25,"C.N",20,61
17,17,0,0,0,0.2,0.2,25,"C.N",20,61
17,17,0,0,0,0.25,0.25,25,"C.N",20,61
17,17,0,0,0,0.3,0.3,25,"C.N",20,61
17,17,0,0,0,0.35,0.35,25,"C.N",20,61
17,16,1,0,0,0.4,0.4,25,"C.N",20,61
49,16,17,5,11,0.45,0.45,25,"C.N",20,61
49,16,17,5,11,0.5,0.5,25,"C.N",20,61
57,18,17,7,15,0,0,20,"N.D",1,61
57,18,16,7,16,0.05,0.05,20,"N.D",1,61
57,18,16,7,16,0.1,0.1,20,"N.D",1,61
57,18,16,7,16,0.15,0.15,20,"N.D",1,61
57,18,16,7,16,0.2,0.2,20,"N.D",1,61
57,18,16,7,16,0.25,0.25,20,"N.D",1,61
57,18,16,7,16,0.3,0.3,20,"N.D",1,61
57,18,17,7,15,0.35,0.35,20,"N.D",1,61
57,18,17,7,15,0.4,0.4,20,"N.D",1,61
57,18,17,7,15,0.45,0.45,20,"N.D",1,61
57,18,16,7,16,0.5,0.5,20,"N.D",1,61
54,18,17,6,13,0,0,25,"N.D",1,61
54,18,17,6,13,0.05,0.05,25,"N.D",1,61
54,18,17,6,13,0.1,0.1,25,"N.D",1,61
54,18,17,6,13,0.15,0.15,25,"N.D",1,61
55,18,17,6,14,0.2,0.2,25,"N.D",1,61
56,18,17,6,15,0.25,0.25,25,"N.D",1,61
56,18,17,6,15,0.3,0.3,25,"N.D",1,61
56,18,17,6,15,0.35,0.35,25,"N.D",1,61
57,18,17,7,15,0.4,0.4,25,"N.D",1,61
57,18,17,7,15,0.45,0.45,25,"N.D",1,61
57,18,17,7,15,0.5,0.5,25,"N.D",1,61
10,10,0,0,0,0,0,20,"N.D",2,61
10,10,0,0,0,0.05,0.05,20,"N.D",2,61
10,10,0,0,0,0.1,0.1,20,"N.D",2,61
10,10,0,0,0,0.15,0.15,20,"N.D",2,61
11,11,0,0,0,0.2,0.2,20,"N.D",2,61
12,12,0,0,0,0.25,0.25,20,"N.D",2,61
12,12,0,0,0,0.3,0.3,20,"N.D",2,61
12,12,0,0,0,0.35,0.35,20,"N.D",2,61
12,12,0,0,0,0.4,0.4,20,"N.D",2,61
12,12,0,0,0,0.45,0.45,20,"N.D",2,61
12,12,0,0,0,0.5,0.5,20,"N.D",2,61
58,18,17,7,16,0,0,25,"N.D",2,61
58,18,17,7,16,0.05,0.05,25,"N.D",2,61
58,18,17,7,16,0.1,0.1,25,"N.D",2,61
58,18,17,7,16,0.15,0.15,25,"N.D",2,61
58,18,17,7,16,0.2,0.2,25,"N.D",2,61
58,18,17,7,16,0.25,0.25,25,"N.D",2,61
58,18,17,7,16,0.3,0.3,25,"N.D",2,61
58,18,17,7,16,0.35,0.35,25,"N.D",2,61
58,18,17,7,16,0.4,0.4,25,"N.D",2,61
58,18,17,7,16,0.45,0.45,25,"N.D",2,61
58,18,17,7,16,0.5,0.5,25,"N.D",2,61
14,14,0,0,0,0,0,20,"N.D",5,61
14,14,0,0,0,0.05,0.05,20,"N.D",5,61
14,14,0,0,0,0.1,0.1,20,"N.D",5,61
14,14,0,0,0,0.15,0.15,20,"N.D",5,61
15,15,0,0,0,0.2,0.2,20,"N.D",5,61
15,15,0,0,0,0.25,0.25,20,"N.D",5,61
15,15,0,0,0,0.3,0.3,20,"N.D",5,61
15,15,0,0,0,0.35,0.35,20,"N.D",5,61
15,15,0,0,0,0.4,0.4,20,"N.D",5,61
15,15,0,0,0,0.45,0.45,20,"N.D",5,61
15,15,0,0,0,0.5,0.5,20,"N.D",5,61
44,14,15,5,10,0,0,25,"N.D",5,61
44,14,15,5,10,0.05,0.05,25,"N.D",5,61
44,14,15,5,10,0.1,0.1,25,"N.D",5,61
44,14,15,5,10,0.15,0.15,25,"N.D",5,61
44,14,15,5,10,0.2,0.2,25,"N.D",5,61
44,14,15,5,10,0.25,0.25,25,"N.D",5,61
44,14,15,5,10,0.3,0.3,25,"N.D",5,61
44,14,15,5,10,0.35,0.35,25,"N.D",5,61
44,14,15,5,10,0.4,0.4,25,"N.D",5,61
44,14,15,5,10,0.45,0.45,25,"N.D",5,61
44,14,15,5,10,0.5,0.5,25,"N.D",5,61
37,18,8,4,7,0,0,20,"N.D",20,61
37,18,8,4,7,0.05,0.05,20,"N.D",20,61
38,18,8,5,7,0.1,0.1,20,"N.D",20,61
17,17,0,0,0,0.15,0.15,20,"N.D",20,61
17,17,0,0,0,0.2,0.2,20,"N.D",20,61
17,17,0,0,0,0.25,0.25,20,"N.D",20,61
17,17,0,0,0,0.3,0.3,20,"N.D",20,61
17,17,0,0,0,0.35,0.35,20,"N.D",20,61
17,17,0,0,0,0.4,0.4,20,"N.D",20,61
17,17,0,0,0,0.45,0.45,20,"N.D",20,61
18,18,0,0,0,0.5,0.5,20,"N.D",20,61
13,13,0,0,0,0,0,25,"N.D",20,61
13,13,0,0,0,0.05,0.05,25,"N.D",20,61
13,13,0,0,0,0.1,0.1,25,"N.D",20,61
14,14,0,0,0,0.15,0.15,25,"N.D",20,61
14,14,0,0,0,0.2,0.2,25,"N.D",20,61
15,15,0,0,0,0.25,0.25,25,"N.D",20,61
15,15,0,0,0,0.3,0.3,25,"N.D",20,61
15,15,0,0,0,0.35,0.35,25,"N.D",20,61
15,15,0,0,0,0.4,0.4,25,"N.D",20,61
15,15,0,0,0,0.45,0.45,25,"N.D",20,61
15,15,0,0,0,0.5,0.5,25,"N.D",20,61
20,11,5,2,2,0,0,20,"N",1,62
20,11,5,2,2,0.05,0.05,20,"N",1,62
20,11,5,2,2,0.1,0.1,20,"N",1,62
21,11,5,3,2,0.15,0.15,20,"N",1,62
22,11,5,4,2,0.2,0.2,20,"N",1,62
23,11,5,5,2,0.25,0.25,20,"N",1,62
23,11,5,5,2,0.3,0.3,20,"N",1,62
23,11,5,5,2,0.35,0.35,20,"N",1,62
23,11,5,5,2,0.4,0.4,20,"N",1,62
24,11,6,5,2,0.45,0.45,20,"N",1,62
24,11,6,5,2,0.5,0.5,20,"N",1,62
59,19,19,9,12,0,0,25,"N",1,62
59,19,19,9,12,0.05,0.05,25,"N",1,62
59,19,19,9,12,0.1,0.1,25,"N",1,62
59,19,19,9,12,0.15,0.15,25,"N",1,62
59,19,19,9,12,0.2,0.2,25,"N",1,62
59,19,19,9,12,0.25,0.25,25,"N",1,62
59,19,19,9,12,0.3,0.3,25,"N",1,62
59,19,19,9,12,0.35,0.35,25,"N",1,62
59,19,19,9,12,0.4,0.4,25,"N",1,62
59,19,19,9,12,0.45,0.45,25,"N",1,62
59,19,19,9,12,0.5,0.5,25,"N",1,62
6,5,1,0,0,0,0,20,"N",2,62
6,5,1,0,0,0.05,0.05,20,"N",2,62
6,5,1,0,0,0.1,0.1,20,"N",2,62
6,5,1,0,0,0.15,0.15,20,"N",2,62
6,5,1,0,0,0.2,0.2,20,"N",2,62
6,5,1,0,0,0.25,0.25,20,"N",2,62
6,5,1,0,0,0.3,0.3,20,"N",2,62
6,5,1,0,0,0.35,0.35,20,"N",2,62
5,4,1,0,0,0.4,0.4,20,"N",2,62
5,4,1,0,0,0.45,0.45,20,"N",2,62
5,4,1,0,0,0.5,0.5,20,"N",2,62
53,16,17,8,12,0,0,25,"N",2,62
53,16,17,8,12,0.05,0.05,25,"N",2,62
53,16,17,8,12,0.1,0.1,25,"N",2,62
53,16,17,8,12,0.15,0.15,25,"N",2,62
53,16,17,8,12,0.2,0.2,25,"N",2,62
55,17,17,9,12,0.25,0.25,25,"N",2,62
55,17,17,9,12,0.3,0.3,25,"N",2,62
55,17,17,9,12,0.35,0.35,25,"N",2,62
55,17,17,9,12,0.4,0.4,25,"N",2,62
55,17,17,9,12,0.45,0.45,25,"N",2,62
55,17,17,9,12,0.5,0.5,25,"N",2,62
7,7,0,0,0,0,0,20,"N",5,62
7,7,0,0,0,0.05,0.05,20,"N",5,62
7,7,0,0,0,0.1,0.1,20,"N",5,62
6,6,0,0,0,0.15,0.15,20,"N",5,62
5,5,0,0,0,0.2,0.2,20,"N",5,62
4,4,0,0,0,0.25,0.25,20,"N",5,62
2,2,0,0,0,0.3,0.3,20,"N",5,62
0,0,0,0,0,0.35,0.35,20,"N",5,62
0,0,0,0,0,0.4,0.4,20,"N",5,62
0,0,0,0,0,0.45,0.45,20,"N",5,62
0,0,0,0,0,0.5,0.5,20,"N",5,62
11,11,0,0,0,0,0,25,"N",5,62
11,11,0,0,0,0.05,0.05,25,"N",5,62
11,11,0,0,0,0.1,0.1,25,"N",5,62
11,11,0,0,0,0.15,0.15,25,"N",5,62
11,11,0,0,0,0.2,0.2,25,"N",5,62
11,11,0,0,0,0.25,0.25,25,"N",5,62
11,11,0,0,0,0.3,0.3,25,"N",5,62
11,11,0,0,0,0.35,0.35,25,"N",5,62
11,11,0,0,0,0.4,0.4,25,"N",5,62
11,11,0,0,0,0.45,0.45,25,"N",5,62
11,11,0,0,0,0.5,0.5,25,"N",5,62
13,12,1,0,0,0,0,20,"N",20,62
13,12,1,0,0,0.05,0.05,20,"N",20,62
13,12,1,0,0,0.1,0.1,20,"N",20,62
13,12,1,0,0,0.15,0.15,20,"N",20,62
13,12,1,0,0,0.2,0.2,20,"N",20,62
13,12,1,0,0,0.25,0.25,20,"N",20,62
13,12,1,0,0,0.3,0.3,20,"N",20,62
13,12,1,0,0,0.35,0.35,20,"N",20,62
11,11,0,0,0,0.4,0.4,20,"N",20,62
19,17,2,0,0,0.45,0.45,20,"N",20,62
9,9,0,0,0,0.5,0.5,20,"N",20,62
15,13,2,0,0,0,0,25,"N",20,62
15,13,2,0,0,0.05,0.05,25,"N",20,62
14,12,2,0,0,0.1,0.1,25,"N",20,62
13,11,2,0,0,0.15,0.15,25,"N",20,62
13,11,2,0,0,0.2,0.2,25,"N",20,62
13,11,2,0,0,0.25,0.25,25,"N",20,62
13,11,2,0,0,0.3,0.3,25,"N",20,62
12,10,2,0,0,0.35,0.35,25,"N",20,62
12,10,2,0,0,0.4,0.4,25,"N",20,62
12,10,2,0,0,0.45,0.45,25,"N",20,62
12,9,3,0,0,0.5,0.5,25,"N",20,62
31,15,7,4,5,0,0,20,"C",1,62
31,15,7,4,5,0.05,0.05,20,"C",1,62
31,15,7,4,5,0.1,0.1,20,"C",1,62
31,15,7,4,5,0.15,0.15,20,"C",1,62
30,15,7,4,4,0.2,0.2,20,"C",1,62
30,15,7,4,4,0.25,0.25,20,"C",1,62
30,15,7,4,4,0.3,0.3,20,"C",1,62
30,15,7,4,4,0.35,0.35,20,"C",1,62
32,15,9,4,4,0.4,0.4,20,"C",1,62
36,15,12,5,4,0.45,0.45,20,"C",1,62
37,15,13,5,4,0.5,0.5,20,"C",1,62
59,19,19,9,12,0,0,25,"C",1,62
59,19,19,9,12,0.05,0.05,25,"C",1,62
59,19,19,9,12,0.1,0.1,25,"C",1,62
59,19,19,9,12,0.15,0.15,25,"C",1,62
59,19,19,9,12,0.2,0.2,25,"C",1,62
59,19,19,9,12,0.25,0.25,25,"C",1,62
59,19,19,9,12,0.3,0.3,25,"C",1,62
59,19,19,9,12,0.35,0.35,25,"C",1,62
59,19,19,9,12,0.4,0.4,25,"C",1,62
59,19,19,9,12,0.45,0.45,25,"C",1,62
59,19,19,9,12,0.5,0.5,25,"C",1,62
9,8,0,1,0,0,0,20,"C",2,62
9,8,0,1,0,0.05,0.05,20,"C",2,62
9,8,0,1,0,0.1,0.1,20,"C",2,62
9,8,0,1,0,0.15,0.15,20,"C",2,62
9,8,0,1,0,0.2,0.2,20,"C",2,62
9,8,0,1,0,0.25,0.25,20,"C",2,62
9,8,0,1,0,0.3,0.3,20,"C",2,62
9,8,0,1,0,0.35,0.35,20,"C",2,62
9,8,0,1,0,0.4,0.4,20,"C",2,62
9,8,0,1,0,0.45,0.45,20,"C",2,62
10,8,1,1,0,0.5,0.5,20,"C",2,62
47,16,16,6,9,0,0,25,"C",2,62
47,16,16,6,9,0.05,0.05,25,"C",2,62
47,16,16,6,9,0.1,0.1,25,"C",2,62
47,16,16,6,9,0.15,0.15,25,"C",2,62
47,16,16,6,9,0.2,0.2,25,"C",2,62
47,16,16,6,9,0.25,0.25,25,"C",2,62
47,16,16,6,9,0.3,0.3,25,"C",2,62
46,16,15,6,9,0.35,0.35,25,"C",2,62
46,16,15,6,9,0.4,0.4,25,"C",2,62
46,16,15,6,9,0.45,0.45,25,"C",2,62
46,16,15,6,9,0.5,0.5,25,"C",2,62
9,8,1,0,0,0,0,20,"C",5,62
8,7,1,0,0,0.05,0.05,20,"C",5,62
8,7,1,0,0,0.1,0.1,20,"C",5,62
8,7,1,0,0,0.15,0.15,20,"C",5,62
8,7,1,0,0,0.2,0.2,20,"C",5,62
8,7,1,0,0,0.25,0.25,20,"C",5,62
7,6,1,0,0,0.3,0.3,20,"C",5,62
7,6,1,0,0,0.35,0.35,20,"C",5,62
7,6,1,0,0,0.4,0.4,20,"C",5,62
7,6,1,0,0,0.45,0.45,20,"C",5,62
8,6,1,1,0,0.5,0.5,20,"C",5,62
11,10,1,0,0,0,0,25,"C",5,62
11,10,1,0,0,0.05,0.05,25,"C",5,62
11,10,1,0,0,0.1,0.1,25,"C",5,62
12,10,1,1,0,0.15,0.15,25,"C",5,62
11,9,1,1,0,0.2,0.2,25,"C",5,62
11,9,1,1,0,0.25,0.25,25,"C",5,62
12,9,1,2,0,0.3,0.3,25,"C",5,62
12,9,1,2,0,0.35,0.35,25,"C",5,62
12,9,1,2,0,0.4,0.4,25,"C",5,62
11,9,0,2,0,0.45,0.45,25,"C",5,62
11,9,0,2,0,0.5,0.5,25,"C",5,62
6,6,0,0,0,0,0,20,"C",20,62
5,5,0,0,0,0.05,0.05,20,"C",20,62
5,5,0,0,0,0.1,0.1,20,"C",20,62
3,3,0,0,0,0.15,0.15,20,"C",20,62
1,1,0,0,0,0.2,0.2,20,"C",20,62
1,1,0,0,0,0.25,0.25,20,"C",20,62
15,14,1,0,0,0.3,0.3,20,"C",20,62
15,14,1,0,0,0.35,0.35,20,"C",20,62
15,14,1,0,0,0.4,0.4,20,"C",20,62
15,13,1,1,0,0.45,0.45,20,"C",20,62
15,13,1,1,0,0.5,0.5,20,"C",20,62
22,17,3,2,0,0,0,25,"C",20,62
22,17,3,2,0,0.05,0.05,25,"C",20,62
22,17,3,2,0,0.1,0.1,25,"C",20,62
22,17,3,2,0,0.15,0.15,25,"C",20,62
22,17,3,2,0,0.2,0.2,25,"C",20,62
23,17,3,3,0,0.25,0.25,25,"C",20,62
23,17,3,3,0,0.3,0.3,25,"C",20,62
23,17,3,3,0,0.35,0.35,25,"C",20,62
24,17,3,4,0,0.4,0.4,25,"C",20,62
24,17,3,4,0,0.45,0.45,25,"C",20,62
24,17,3,4,0,0.5,0.5,25,"C",20,62
44,15,16,4,9,0,0,20,"C.N",1,62
44,15,16,4,9,0.05,0.05,20,"C.N",1,62
44,15,16,4,9,0.1,0.1,20,"C.N",1,62
44,15,16,4,9,0.15,0.15,20,"C.N",1,62
44,15,16,4,9,0.2,0.2,20,"C.N",1,62
44,15,16,4,9,0.25,0.25,20,"C.N",1,62
44,15,16,4,9,0.3,0.3,20,"C.N",1,62
44,15,16,4,9,0.35,0.35,20,"C.N",1,62
44,15,16,4,9,0.4,0.4,20,"C.N",1,62
44,15,16,4,9,0.45,0.45,20,"C.N",1,62
44,15,16,4,9,0.5,0.5,20,"C.N",1,62
58,18,19,9,12,0,0,25,"C.N",1,62
58,18,19,9,12,0.05,0.05,25,"C.N",1,62
58,18,19,9,12,0.1,0.1,25,"C.N",1,62
58,18,19,9,12,0.15,0.15,25,"C.N",1,62
58,18,19,9,12,0.2,0.2,25,"C.N",1,62
58,18,19,9,12,0.25,0.25,25,"C.N",1,62
58,18,19,9,12,0.3,0.3,25,"C.N",1,62
58,18,19,9,12,0.35,0.35,25,"C.N",1,62
58,18,19,9,12,0.4,0.4,25,"C.N",1,62
58,18,19,9,12,0.45,0.45,25,"C.N",1,62
58,18,19,9,12,0.5,0.5,25,"C.N",1,62
9,6,1,1,1,0,0,20,"C.N",2,62
9,6,1,1,1,0.05,0.05,20,"C.N",2,62
9,6,1,1,1,0.1,0.1,20,"C.N",2,62
9,6,1,1,1,0.15,0.15,20,"C.N",2,62
9,6,1,1,1,0.2,0.2,20,"C.N",2,62
9,6,1,1,1,0.25,0.25,20,"C.N",2,62
9,6,1,1,1,0.3,0.3,20,"C.N",2,62
9,6,1,1,1,0.35,0.35,20,"C.N",2,62
9,6,1,1,1,0.4,0.4,20,"C.N",2,62
9,6,1,1,1,0.45,0.45,20,"C.N",2,62
9,6,1,1,1,0.5,0.5,20,"C.N",2,62
51,18,18,6,9,0,0,25,"C.N",2,62
51,18,18,6,9,0.05,0.05,25,"C.N",2,62
51,18,18,6,9,0.1,0.1,25,"C.N",2,62
51,18,18,6,9,0.15,0.15,25,"C.N",2,62
51,18,18,6,9,0.2,0.2,25,"C.N",2,62
51,18,18,6,9,0.25,0.25,25,"C.N",2,62
51,18,18,6,9,0.3,0.3,25,"C.N",2,62
51,18,18,6,9,0.35,0.35,25,"C.N",2,62
51,18,18,6,9,0.4,0.4,25,"C.N",2,62
51,18,18,6,9,0.45,0.45,25,"C.N",2,62
51,18,18,6,9,0.5,0.5,25,"C.N",2,62
4,3,1,0,0,0,0,20,"C.N",5,62
4,3,1,0,0,0.05,0.05,20,"C.N",5,62
3,3,0,0,0,0.1,0.1,20,"C.N",5,62
2,2,0,0,0,0.15,0.15,20,"C.N",5,62
2,2,0,0,0,0.2,0.2,20,"C.N",5,62
2,2,0,0,0,0.25,0.25,20,"C.N",5,62
1,1,0,0,0,0.3,0.3,20,"C.N",5,62
1,1,0,0,0,0.35,0.35,20,"C.N",5,62
1,1,0,0,0,0.4,0.4,20,"C.N",5,62
0,0,0,0,0,0.45,0.45,20,"C.N",5,62
0,0,0,0,0,0.5,0.5,20,"C.N",5,62
9,9,0,0,0,0,0,25,"C.N",5,62
9,9,0,0,0,0.05,0.05,25,"C.N",5,62
8,8,0,0,0,0.1,0.1,25,"C.N",5,62
8,8,0,0,0,0.15,0.15,25,"C.N",5,62
9,8,0,1,0,0.2,0.2,25,"C.N",5,62
10,8,0,2,0,0.25,0.25,25,"C.N",5,62
10,8,0,2,0,0.3,0.3,25,"C.N",5,62
9,7,0,2,0,0.35,0.35,25,"C.N",5,62
9,7,0,2,0,0.4,0.4,25,"C.N",5,62
9,7,0,2,0,0.45,0.45,25,"C.N",5,62
9,7,0,2,0,0.5,0.5,25,"C.N",5,62
6,6,0,0,0,0,0,20,"C.N",20,62
5,5,0,0,0,0.05,0.05,20,"C.N",20,62
5,5,0,0,0,0.1,0.1,20,"C.N",20,62
5,5,0,0,0,0.15,0.15,20,"C.N",20,62
3,3,0,0,0,0.2,0.2,20,"C.N",20,62
3,3,0,0,0,0.25,0.25,20,"C.N",20,62
3,3,0,0,0,0.3,0.3,20,"C.N",20,62
2,2,0,0,0,0.35,0.35,20,"C.N",20,62
2,2,0,0,0,0.4,0.4,20,"C.N",20,62
1,1,0,0,0,0.45,0.45,20,"C.N",20,62
1,1,0,0,0,0.5,0.5,20,"C.N",20,62
20,17,3,0,0,0,0,25,"C.N",20,62
22,17,3,2,0,0.05,0.05,25,"C.N",20,62
21,17,2,2,0,0.1,0.1,25,"C.N",20,62
21,17,2,2,0,0.15,0.15,25,"C.N",20,62
22,17,2,3,0,0.2,0.2,25,"C.N",20,62
22,17,2,3,0,0.25,0.25,25,"C.N",20,62
21,16,2,3,0,0.3,0.3,25,"C.N",20,62
21,16,2,3,0,0.35,0.35,25,"C.N",20,62
21,16,2,3,0,0.4,0.4,25,"C.N",20,62
21,16,2,3,0,0.45,0.45,25,"C.N",20,62
20,16,1,3,0,0.5,0.5,25,"C.N",20,62
38,15,13,3,7,0,0,20,"N.D",1,62
38,15,13,3,7,0.05,0.05,20,"N.D",1,62
39,15,15,3,6,0.1,0.1,20,"N.D",1,62
39,15,15,3,6,0.15,0.15,20,"N.D",1,62
40,16,15,3,6,0.2,0.2,20,"N.D",1,62
42,17,16,3,6,0.25,0.25,20,"N.D",1,62
42,17,16,4,5,0.3,0.3,20,"N.D",1,62
42,17,16,4,5,0.35,0.35,20,"N.D",1,62
43,17,16,4,6,0.4,0.4,20,"N.D",1,62
42,17,16,4,5,0.45,0.45,20,"N.D",1,62
44,17,16,6,5,0.5,0.5,20,"N.D",1,62
59,19,19,9,12,0,0,25,"N.D",1,62
59,19,19,9,12,0.05,0.05,25,"N.D",1,62
59,19,19,9,12,0.1,0.1,25,"N.D",1,62
59,19,19,9,12,0.15,0.15,25,"N.D",1,62
59,19,19,9,12,0.2,0.2,25,"N.D",1,62
59,19,19,9,12,0.25,0.25,25,"N.D",1,62
59,19,19,9,12,0.3,0.3,25,"N.D",1,62
59,19,19,9,12,0.35,0.35,25,"N.D",1,62
59,19,19,9,12,0.4,0.4,25,"N.D",1,62
59,19,19,9,12,0.45,0.45,25,"N.D",1,62
59,19,19,9,12,0.5,0.5,25,"N.D",1,62
2,2,0,0,0,0,0,20,"N.D",2,62
2,2,0,0,0,0.05,0.05,20,"N.D",2,62
2,2,0,0,0,0.1,0.1,20,"N.D",2,62
2,2,0,0,0,0.15,0.15,20,"N.D",2,62
2,2,0,0,0,0.2,0.2,20,"N.D",2,62
3,3,0,0,0,0.25,0.25,20,"N.D",2,62
3,3,0,0,0,0.3,0.3,20,"N.D",2,62
3,3,0,0,0,0.35,0.35,20,"N.D",2,62
3,3,0,0,0,0.4,0.4,20,"N.D",2,62
3,3,0,0,0,0.45,0.45,20,"N.D",2,62
5,5,0,0,0,0.5,0.5,20,"N.D",2,62
45,14,15,5,11,0,0,25,"N.D",2,62
45,14,15,5,11,0.05,0.05,25,"N.D",2,62
45,14,15,5,11,0.1,0.1,25,"N.D",2,62
45,14,15,5,11,0.15,0.15,25,"N.D",2,62
45,14,15,5,11,0.2,0.2,25,"N.D",2,62
47,16,15,6,10,0.25,0.25,25,"N.D",2,62
47,16,15,6,10,0.3,0.3,25,"N.D",2,62
47,16,15,6,10,0.35,0.35,25,"N.D",2,62
47,16,15,6,10,0.4,0.4,25,"N.D",2,62
47,16,15,6,10,0.45,0.45,25,"N.D",2,62
47,16,15,6,10,0.5,0.5,25,"N.D",2,62
8,8,0,0,0,0,0,20,"N.D",5,62
9,9,0,0,0,0.05,0.05,20,"N.D",5,62
9,9,0,0,0,0.1,0.1,20,"N.D",5,62
10,10,0,0,0,0.15,0.15,20,"N.D",5,62
10,10,0,0,0,0.2,0.2,20,"N.D",5,62
11,11,0,0,0,0.25,0.25,20,"N.D",5,62
11,11,0,0,0,0.3,0.3,20,"N.D",5,62
11,11,0,0,0,0.35,0.35,20,"N.D",5,62
13,13,0,0,0,0.4,0.4,20,"N.D",5,62
14,13,1,0,0,0.45,0.45,20,"N.D",5,62
15,14,1,0,0,0.5,0.5,20,"N.D",5,62
13,10,3,0,0,0,0,25,"N.D",5,62
15,11,3,0,1,0.05,0.05,25,"N.D",5,62
17,13,3,0,1,0.1,0.1,25,"N.D",5,62
17,13,3,0,1,0.15,0.15,25,"N.D",5,62
17,13,3,0,1,0.2,0.2,25,"N.D",5,62
17,13,3,0,1,0.25,0.25,25,"N.D",5,62
17,13,3,0,1,0.3,0.3,25,"N.D",5,62
17,13,3,0,1,0.35,0.35,25,"N.D",5,62
17,13,3,0,1,0.4,0.4,25,"N.D",5,62
18,13,3,0,2,0.45,0.45,25,"N.D",5,62
18,13,3,0,2,0.5,0.5,25,"N.D",5,62
11,10,1,0,0,0,0,20,"N.D",20,62
11,10,1,0,0,0.05,0.05,20,"N.D",20,62
11,10,1,0,0,0.1,0.1,20,"N.D",20,62
11,10,1,0,0,0.15,0.15,20,"N.D",20,62
11,10,1,0,0,0.2,0.2,20,"N.D",20,62
12,11,1,0,0,0.25,0.25,20,"N.D",20,62
12,11,1,0,0,0.3,0.3,20,"N.D",20,62
12,11,1,0,0,0.35,0.35,20,"N.D",20,62
12,11,1,0,0,0.4,0.4,20,"N.D",20,62
13,12,1,0,0,0.45,0.45,20,"N.D",20,62
13,12,1,0,0,0.5,0.5,20,"N.D",20,62
14,13,1,0,0,0,0,25,"N.D",20,62
