"tot_ext","pers_basals","pers_night","pers_cresp","pers_day","basal_bioms","night_biom","cresp_biom","day_biom","x","light","temperature","light.effect","S","replicate","connectance"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,20,"C",1,87,0.252777777777778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,20,"C",1,87,0.252777777777778
